user;digital_footprint_score;cpf_score;invitations_sent;invitations_sent_approved;friends_in_base;acquisition_source
605F771C1A44DC5357C3D1B22993B4D18500E7AA6BA4D849F3E87729F81F8B3A;40;932000;0;0;0;G
A26A51C246A15E2F703F1A1C70F0C1DB2692328644566D4EEA7813D04C47599D;40;768000;0;0;0;G
46B0340A1D18CC3982EA61FFB0619462DFD7A61B657F8E5987298D9CE8487A2B;906;900000;0;0;0;G
6E12B6E7255C9744C28EADEC6618C91EDC0E4D17A08FB21C2F756428BFB3C8C2;500;49000;0;0;2;G
798AA3D89ECAAB6909756E1246F12E7BB716534D1BEA88AF6C713F5EC06C0172;30;845000;0;0;3;U
305684EF3711B60A94C00684C67511706AC88E93A4227FFC0E5629B0FD6F10EC;50;191000;0;0;2;G
535079935AA74067415F9413B17CC1CC27D972648B76E806F8C0D8D61D69A9A7;500;710000;0;0;1;G
9F76025687387D509BB4B34715C56831E78D1919D1920D51C3271210CB4B8264;40;913000;0;0;2;G
EDFA269423FBD2749796AFC7516E702B72339679A6529C976D8C796FB45AE6C5;40;311000;0;0;3;G
8B0649F0B8ED50F48BC570A005ABC188A83CCC5A4FDAB7DD13CC3177CD634449;85;875000;0;0;4;R
AAC81B4D49682DAB9874389F90EC792D9015E2A5252F3162461229146DAE090C;156;377000;0;0;0;G
51A2F841D60C14C667574EBB540E354CF05CEB0F3BCE505841EBD50BEBC9BDC6;50;696000;0;0;1;D
09168CC2E933AF45661371178F18F44248FCDE79DBBB7687EC1C72262A6CE551;500;858000;1;1;1;R
69A101094344AB18EC798F7F49B3DE5E6CB303FCA70E1F3980C195C789A8B60A;50;74000;0;0;3;X
4CE1DA7B7EC3144BFDFC4FB84F42F0AC5A1122F3ADA5BCBA43E851FFF52AA97B;145;504000;0;0;0;A
CC7955B5436ECE60BCFA04A54F5A56FAFEB63830C295A6367FBB787DC14558B2;50;900000;2;1;0;D
D2B3F2174A4129AE198E6B8BC53BAEF0965B07A62CF66C4B68E2322A356A19B0;50;504000;0;0;0;G
6801D4D0E6BD2666B12D899EFD73BEB7B06300013CB52FEB0B94933FE1E40461;182;967000;1;1;1;R
32DB49BD20A38EB92496571F26365CA66F03B674B24FAA7C32926FF653256B46;30;941000;1;0;0;G
1CD4D3F078E319554C9A7E17FC75816A49C0FA0240566077583BD119529B85B1;82;736000;0;0;0;U
05CDB57E2FAE604A07F69B8500166F22925006029AE5AD7B4DA49BD5570BF87A;40;246000;1;1;2;G
BD712794E5A4AE8DFE5AEDF14CA228FFE18968F21C7657DA2A542E19E6599AFF;78;246000;0;0;3;D
EB5741AB22B1E16B4EB190318D62AF97F9F1AD8C437E0BA338134E945A4455C2;124;489000;0;0;0;G
673EBEEF018A8F2FC21AAB9272A0A6116F7FAF70659CCD81C8D34DD9A43625DF;233;178000;0;0;2;G
6B7E923D3CF66F966BEB70B0C27E5785EE80A8ECF0BA3CD2E0DD1F2DFB00FD91;109;916000;0;0;1;R
9E162BE20DC3E5504F8F59E64F5F1548DB6618B913477B11DDEDB294A57393B2;144;746000;0;0;0;G
6237A217BAE0F6C470CBE9ABD96EB02B9A4CE208F615CC09F9102E47766A219B;500;246000;0;0;0;G
CF7DDF428161A2FEAB39806477B5CB623E48101A791215700F4A83179CF6F7B5;136;538000;0;0;1;D
F8748CA6CD66FA16D3D073B9415B66B922432741C08739E114B0BA6BB5BE0922;50;956000;0;0;0;F
0DD70A2461F550980AC5FFBA94BDF4B5D5C832F44E63D03407A334729E7A51C4;86;960000;0;0;0;U
8922AE1D1361BAAD4D440FBECA45F37D2E8EB600AF17417CBEA4154CD798107A;40;676000;0;0;0;G
137ECE9DAA4EB0CA7C505B095E86022DF8199F2FDD3430626090ABA3F3582425;221;246000;0;0;0;G
3749373D601FC3853E7E8C1A9F2B5A772667E0243D7B8EB41E137D43FDD76F82;40;858000;0;0;4;U
1A95C2DE8D7032B136501B568C6F2A50C6257819A7AA478F2C011E0B69DC1EC2;;;0;0;0;F
DE101047B52B1BD963461C63806D7B2384BC7463D4BC7C6CD8B234A8CB781104;;;0;0;0;F
0EC567799AADBAA1B43712BB623F54544CCEF59DBC20DD354CBB3306D0D69D2A;;;0;0;2;F
06582B1D5B11D59CD86F7464025A065BD86AD73CD3072BCEE908FBB30132EB79;;;0;0;1;G
C03A76EC0E1E24DB17167094EC337E9FC3CE89A4EFBDCCC0BF998FFE5D29A970;;;0;0;0;G
3D598A60E37C4D99F925952872050C93FA7DA4FAAAF6A1A88C7683EAAFC289E7;;;0;0;2;G
97F4CF2462009EA20BB7133DC16530356A2EC06E9652CE428D2F61D839E6BDE7;;;0;0;0;U
23F218F9CB7258DF6EC718F1D574EA68372FBDAB646FAA4677B30B5EB84228D0;;;0;0;0;G
0DAD190AE83592C43885330C9BEAA885F9632C5FF0E1824AE5318AFBC915F7DD;;;0;0;0;D
3E1F653BF5A9B1E59360D478286F9C411EA768C90AB40DF5F32E98C6CDBC7588;;;0;0;0;F
095D22FCC6569078D134795D90B612CA05EF9B73B6F85E812706D42108181A00;;;0;0;0;G
099D8DF559471FFE1478C9F32CE14F237E5D8B29DDEFF141C4C90BB05BE44359;;;0;0;0;D
9459C6E7665944A34C29D657CDF309B5E00F998534AA821F507BF165F117A1BA;;;0;0;0;G
03DAE89B66FD1B3C9A959FB744CFE3E2580562A1BB81F63F387AE0BE37EF3BAD;;;0;0;0;A
3D1BDBA9B8B9B2D493E4AE11DDDA829E113AE8E4854277AFDBFCA5B8E7CDC102;;;0;0;1;F
B5EB3ADCB9629AB6FD833C435CA0602AF130AB92B7A6D71B9395B0C89AC56DAE;;;0;0;0;G
E25EC815F8F211B4DD36AD598F824676BDCF84BAD8E6ED31647F61994705B7BF;;;0;0;0;D
C212DB6EAEAE863A7AD1642C737EE9DE56C30A0527336F804E70DB21227A1210;;;0;0;0;G
B86129C4852F5B4F85516027EB438555D8BC43064985CF62F2739944210F94EB;;;0;0;0;D
E38B516B63A77DC19D0624FB916476FB1CE60E85899CEDA488455607300B1BDB;;;0;0;3;G
499F031362FED222A4BF3F726D492151D1384A43A3C4C206AEE5D644C55626B5;;;0;0;0;U
AC3FAFADFB0C100F9A1CB464B172CEAC43CDCF6937A5CDC474A5B2FC1CB50A6D;;;0;0;1;D
321D44645874BE73C76C509B229D9A4312D8444F566F49C626784EA719AC6805;;;0;0;0;D
202BB8AE4AEF3D74CF1CEDDFF355F694EF89B127589D0D0C757BB06A1D854F34;;;0;0;0;G
5E4A806AE2301B56306795A1775C85643E392D34DDE1CA090A6B4A89D034BE4A;;;0;0;1;D
A6BCB6EB555E55AC8E28D67F9AEE8F300772909666824C1840AD5613F9BBCE9B;;;0;0;0;G
13BE5EC15481B9123850182F1E2CCAE513E788EBB618A392104173714DF706E7;;;0;0;0;F
936688BDCD5BB8A569086F4602AA792FE29AB8B8E272FDDC75C41DA4D24A6E03;;;0;0;0;G
6F2C7EFE9039DD98F815ADC810923DCF416D05C057BA8F3D87AEA0788206D13B;;;0;0;0;F
644DA9897C38A49F294CBF4067BAF9B728F55A143BD2F1005DAF1761B276BF2E;;;0;0;2;G
4579CAB389EE70F38B3CC18349170C1EEF0A24513CF121384E8E15CD1CA7CB06;500;53000;0;0;0;G
A74EB0726556DC49545E11A5749E2C194A1C968750770AB3F7B79D491B8443F9;;;0;0;0;U
731099950BEFD0BFD3F8CA4A1AE9D7758A943AFAF7F301741103C2D4BBD7CC4A;;;0;0;0;D
FED00FBEDADA84EB41BE9589D692740E754D664150A131BA3675E94F657CF277;;;0;0;0;G
0D2F0632285768C1928048EC7437DDEA16CD1CD302CAC83831909A0A111076D7;;;0;0;0;G
DD592F1279B4DB19EB55277536F827EF71AE18490A1A37BA9C80AD411AFAD723;;;0;0;0;F
87F2B3A1D67984E8BF2A730C540A139BC27C0AF8B3C92129D7446731EF9646A1;;;0;0;0;G
5C434F53C011883FAFB9488BDD41B8C69A555E2B0478E8EA17A4A8B886D165A2;;;0;0;3;D
542EA2D6368494FE7D170B4EB8545AC51CB4D6E6A9CF8FC5A9B87915583AE5F0;;;0;0;2;D
8EC618F04EA8DCC8AFAAACE520C2A420DF7CC95A52F0A97BE524C8837DF76EC4;;;0;0;12;D
F413B7AD2280F14A75504B74B536C5F32AECCFE1EAA5E0D21D1DD7694F32FDF3;;;0;0;0;G
F7BB0C287B427E86C7BB7FF5CFE4F846D154E652349840E908300CE62A257F55;;;0;0;0;F
BFCDC330A9B0FC3ABAE68CA02822162E782EA3254CAC94E84C6FA0250AEC93FF;;;0;0;2;D
7C54B6A6180464DD302F8E07B46E70CFB0F1A181A827B49170445D1FD873AA62;;;0;0;0;G
7279A6E881E0DF89307441976CBBEA1CCBC3FDFCDC071FCBF4CADA4EE9279F00;;;0;0;0;U
9FDC370CD980B066F1A0979184D8BF8697A969B922B7700ABABADEBD104B33EB;;;0;0;0;F
2FBD93EAFF81C1D7834A077657ABBB01C41D5BB8528FE15463A8036F3CCADC42;;;0;0;0;G
3DC139A08AC997CF6FC0E0CA920ACAB21FFEE130A147684B3539BE02CCB541DA;;;0;0;1;F
CE86F2F6AA3FB8010D71BD14BF583407B979D4D4C66E29D586C7D46BC7B77BC0;;;0;0;1;F
4E7A43F14B03E8C38FA8CB7CE97FB6189090B5651165C3D11BEC2EA0945F99DB;;;0;0;0;G
436CEC48421FB119AC02B432BB274F9E863D466A4C5D3C3C52610B97F5D42D0D;;;0;0;0;G
FF96A19D7BFE46A6B271B08163C0578037A0F03F572068DC11023519BD5C6F28;;;0;0;1;F
E0B4A8FFEC01282E0013471EC1D55B52AB47840F25ACEF82DFA4481CBFFEE2A7;;;0;0;0;G
DD4A1C298BEEC0157FB190A923F8CD695BEF88F9CDFC70AD20CE1D9F757AEFF3;;;0;0;4;U
9477E3F51D2607D16E9A3AE6862AC971BA942867BB7A306F2993ED8B3B15339F;;;0;0;0;G
AC4F3F2E5E8D8F60BD3227214775BBA9B0A02155C199F39BB3B9DDB9312CAD8D;;;0;0;0;F
3757AA38605EEEFC84E3EA1DCFBE0A8E8B982E64387290F1F96F75DD15F62C87;;;0;0;0;U
EF27BDCA7F3628CF3D9989F7C5DB3EF586B2FD01C3D3193A07C055C548CE1DF6;;;0;0;2;F
2D5B56796F7DE64030530C0197A1F0E3399B2A1C24B4BDEF669058AC75AF3633;;;0;0;1;U
4CCACEE5793D8DD7656EF59BA5374C67EF0DD34470E74970E026B237161A2850;;;0;0;2;F
535DF2D630E373A6C5A3B95251981B7CE0B3735467DBD15A0E0A419DB8DEC82C;;;0;0;0;R
0879269116DA9769ACA7F9F65545B48B969F476608DE4D57CC7103E6BC95A632;;;0;0;1;G
85D596D7CFB7285388B84F7A7D7805CE4779FDA581C4381AD2A6CD54ECD901F8;;;0;0;0;G
2C6B3A9EBCCAE03EE756A1CFCBCC6D97DC5E7862ABE53E4323E4D407C7F4C09D;;;0;0;4;D
B243F385C54BA67B4FC024DB25872F6C9950B3B5C74C541425D1D4DBD77375A3;40;377000;0;0;2;D
50AEB4D4D19E750B2167A33F09EF9D9CCD6B879AFE02FE43462BE54BDD84BFA7;50;226000;0;0;1;R
58E74DEF5B47BBDE6AB77C7773F5FB8EC679199B497E42AFAAE641FB7EB7BCE8;50;178000;0;0;0;R
EA8EBA7559A1F1C33ED8B34C2F806AC02F2AF6145CBE69DDB7417AD118FFBFB2;124;34000;0;0;0;G
2451B25AA1DCAAA5A498D955D023C8581AAD83D351C630832E73E1ACCAD254F4;30;768000;0;0;4;R
4A202D83599A6E60D5C32815ACA6695F74070204B2000EA478AAC6DA7188C0B2;50;641000;2;2;5;G
2186FD828F58ED5CD5777202E942BB66ADD36BBEC063A08EDC299D461014F198;50;583000;0;0;0;G
5E99F2992961BE97FA371AEA0F386BC47CF3CB6AC48E901C250A670F56C2A47C;112;73000;1;0;1;R
6417CD316DF6A8269AEB6A9AD3A375C7D762DABDA677863AB04B2E9A99AAEE3D;50;73000;0;0;2;G
FA3F1A3253069D29C35D5CFD71B2FE9F84B4E05726B00EFAFE6E0C61BDFC8864;149;445000;0;0;0;G
55D617C593B95D828A80BBCB1220EF6EE9ED4457A08E23372831D89F3B54F336;50;178000;1;1;4;G
69E1D7AFCEE099F75C664369A4DE93570A57DAEA8421F01C827DAC47D1A76348;102;566000;0;0;3;G
D20276A6957CDE558C067B127FA759CF78BED31D8CA33A63830B4C503BF42DE9;121;246000;0;0;3;R
C2397FCE9A1F5DAAAA1F4754A6F3062B3BE81978F7EB5A374731376EC1ECB4D9;81;739000;0;0;0;G
B0A75D3C19E8CC0C8EC79BF674401900932BFCFB5F9825F4C8EE0D7A3156C95A;906;926000;0;0;0;G
6DA4944405F5FF971115EBDDAAED3C146DFD5EA333F4311D0DCF7FCB7DB98703;500;43000;0;0;1;G
066AC4E1A0654F84E2D27C01DC1F5F49EFF6BCA10D1793E83B4D2B9D7F2A7A0E;114;246000;0;0;0;A
FFFA8BF9775A933ADAF9562227F4BD0EFA59EAF9F411402C712DB74315B2A46B;221;956000;0;0;0;D
CC111A665ACD3AA0F8175947F38BA3E8B1894265B748AD0D46D53D6AA7BC2D93;152;311000;3;3;0;R
1454538AF80CC0E9F93F3BEE9D3E19B09FED855BB0F6ADC73C8E1B5F3DCFD999;81;377000;0;0;3;G
F8D33405DAD62B74B1C8A00BFD40BAF6BB202A8D4F0E218FD42139A872A32C58;84;755000;0;0;0;F
B55679CAE192C454A13172569C294B2C7883005FFB4A524F55D96254434185CC;212;764000;0;0;0;F
DF767BF19A8C9964566B18131D65B7EDEAA19ABBB0B965744D2D83AA92C9729E;50;43000;0;0;4;G
DDE9BB6B6DF56F7730FB079C46A678F92F8C95929D9E43ECCF3203815FF529E4;110;470000;1;1;6;G
2AE658D4B0EC8764BC9A575067642565806E765229CE8940F1067727F9A3E477;30;226000;0;0;0;R
7CBC8B3121D4C8376A68C9EF95C25C42A0FDB276053A3CEAB79C5290B28E5072;500;226000;0;0;1;G
31771464B4F20D6A03109D3BAEA7D86A9B145FDFD2A99B680F4ABCC70EFC3D9E;85;477000;0;0;1;G
64228B21EF2BE740592A9E1BA13F902859015302E5D5F3B8DE5CCB5F8CCCCC53;500;226000;0;0;0;G
8DDF492A28BAAC8A97A3586CA239C9C3606553D509343899A3C970DC2F6C4E4E;143;827000;0;0;1;G
90B8AD85CFBB7A482DB8C8F2D3480D3D03B47033D5AB355D2769EB9AEBB495A0;234;932000;1;0;4;R
6D1411E749CFDB42C97A468B74BA42AA3E274E632ACCC192EE46820E5CE72ADF;500;400000;0;0;0;G
E4AD35E411A9378D5BD61DB4F92FEC3C005C2AE06552CEC2353A3D24BF508D56;50;122000;1;1;2;F
D1800380DFC6AF3390DF40FD0F0342AF7F98FE36800F6A6AA37A33AFD350C4B6;148;474000;0;0;0;R
56C5EAEBA9113EE71A99E43F870FD5A2408D0CA0A5590E9AE8A9020ACC1F5C28;40;913000;1;1;3;G
DD36126876E16D97DAC9CA221E10C602444AD4DCB0A974B302AF978F03E740A8;50;764000;0;0;1;D
B12A9D87EF61016C618AB3C8459135A5E8C8B6B5CF7271DD9E16CDB4DD08D0FD;113;43000;0;0;3;U
14127ED36EE42A89D437F8258F6F8429ABB6311B950BD29BD623DE71F5ED7173;500;179000;0;0;0;G
BF119E57C6EED8D70F988E8218750D1842BDB5A692922B7A6C0972318FBB6C25;500;311000;0;0;0;G
84FFA035F5A0F7D615E6C4BA8F7393FDC03B1086ADF33EA882D1C319E5EDAB4B;131;226000;0;0;0;G
218E28C9AF7046E20D3B371C17DF15B08676C325ABA015079DD4974ADF0C2185;78;970000;0;0;1;G
9EEDBE2E2BE6C4C667D6FE95D3214A640F3BED7F12B03D09DCE5B8BEB1AF9494;86;932000;0;0;0;G
6C1AC48B861418257587C60A8DB57E6E7852AC04CE47CDF7597D15FAA4EB166C;40;956000;0;0;0;G
9130AF46BADF8012390DA326E8C62E6525C854C90165FF6BFA320A59E0B604B6;500;777000;0;0;1;R
B0FDE980CDA38EA9C945414E7D5890409BD85F27886209FEF7930AC0BB1B4D92;50;777000;0;0;0;G
852590DAD2D64BD6BFDB7EB247FA04A11CBFDB9B5040B8D99E6864B0FF572C6F;500;178000;0;0;0;G
A21ED94BEB7118505368491D9917554F93295335B1EEB1DA8F8EE2AC30E60DB7;500;822000;0;0;1;R
76458A6FCB55AB0C6AEC9116224CF54AE6CBCD6B621FA6988A9207082820854F;240;246000;1;1;1;G
47206590486ABED3739AE84F74B436C0060DFB3FDAE4EBEE7D8CBF4FD776B9BF;50;967000;0;0;11;U
89C7D8F324F75D7D65C2A6268C1100128DA241B9A4CBC173A18797844C6AD82F;50;975000;0;0;1;G
18DFF75034041142F7B081C3F248C450436D6CE82E99A0062B24A43C46F52F21;137;871000;0;0;0;U
8D8F15F9EED057585F7A077B5723E834448C39D53B220EC9756B7D1E930AB181;110;84000;0;0;5;D
10E84BE6D9C6E98585A0CC397A50CBD024032FA9EAAC3C9C55FCBA8FA3298385;139;246000;0;0;0;G
789638C9E3D742B947E5E42808D371E09C5D1BF4EA980B5D7408AFDAE685221A;50;957000;1;1;1;G
03684AFEF02F9FBCA80E2F879A7D35B29F45F43A7DA37E1137B5751F4A298224;500;74000;0;0;1;R
AB74A4E525D44645952861312372BEC1FEDF1EFD45D0B9C34D8F466352D703B0;790;916000;0;0;2;D
BA3E91D454A1A3ED9DF91B7B10E5BD0D071DBD4B86F76720662B30140A9A85C4;119;203000;0;0;1;R
DF8D3DE7B9CC3A7EF77CB603ACC3420E44DB1BA99D271A8692B4C793C30FE74B;500;929000;0;0;1;R
61145AE52F96E70251915355CE13CE263DCBBFC2C34D8F498A1107C0420F1D53;123;777000;0;0;0;D
5A45CA5F3AD642CE882770A40B5DE1C0B3D1F5B39B493109477C7593DA1882F5;40;975000;0;0;0;G
DABA06AD1384D458932DF613E4B3254211ECE62F679642CE778DDEC7815F4ADE;166;171000;1;1;1;D
3EF9080F22B2866967C4707BF0F4EADFFF18F15C097CE93BAD493F5E2E7C63B8;185;47000;0;0;1;D
CA2D305CC1A4D39677DEB82512A04C6129F481FB11279098722D5C3692441EF9;500;178000;0;0;1;G
82B638236EABD5D20EA5F5FD8B43ED84E819161E3885A66625D29FB2312B4753;87;208000;0;0;4;G
B0E5D898AB96CE98A2BE406587C05F3781917985E70B96BC0D08C0256DED2D79;89;800000;0;0;0;G
2FDD40A9FD2293767F7B9636CDD271108A008BBEBC6FFECEA653BB9D755E65D1;67;967000;1;1;6;D
4AA860D0B6BE4D4F65DF9B0EB322D95B90A6233B4B70AE9EF15DB0B8A1761AC8;148;511000;0;0;0;U
25D6EF93F32547EA2709DD81FEF0230B138D9F36D310DD9391C868D3D59BA8CC;75;311000;0;0;0;U
4C4F5DE02072EC2ECC3ADD4DDFBF2343D6B491C5CCAFFDE96B51EF765F26DEFA;66;900000;1;1;0;R
601F3EEE366AA1520E359239256945C995581943332FB96EEFD3BD1E81A98E99;500;178000;0;0;0;G
2F27FFF099DF05D1BECD723DAA394A1C8BF244E241E7E9AF474995892A9C5919;75;511000;0;0;0;D
0927D5C62BCBD3F969E72350B837C2EA7C699DD655C088FFC769E025616F7303;131;973000;0;0;0;G
8179C04DC0DEE884403A2B04DA3F1D70669890194FA5BE225249EE8A0089D31C;217;47000;0;0;2;G
9FAC93EC8B2EAB63ADD629C9427FAE83F8F4A67F659F763E1A5981AC923AA578;890;764000;0;0;0;U
366434312F1BDD413556FC940EB855D4BE5BB6CAA240817EA87D00C90DFC2FA5;177;246000;13;10;9;D
AFB4C1C3FE99423FB461DA5980742EB73AD9538E3A193408DF0F7802925B077B;500;219000;0;0;0;D
AFB4C1C3FE99423FB461DA5980742EB73AD9538E3A193408DF0F7802925B077B;500;219000;0;0;0;D
AFB4C1C3FE99423FB461DA5980742EB73AD9538E3A193408DF0F7802925B077B;500;219000;0;0;0;D
AFB4C1C3FE99423FB461DA5980742EB73AD9538E3A193408DF0F7802925B077B;500;219000;0;0;0;D
89DF3AEE701C3F90ADF526AF2F8F99D1EC69D2B8688209246BE5BD79F3CCBB32;40;932000;0;0;2;Y
1A74CAE6AE822A31E1651A87C5E5E398E49DCFD1539BB4783144E2211C2D6337;50;219000;0;0;0;D
4931A517373990CF160BF601B87F0C8346FACDC248771E45497A21F7ABCF18C1;30;947000;0;0;1;U
A66C82BE3C007ED08394D3780E3CCF20F77C7E8A2564564EA0369C952D3D2A8F;50;966000;0;0;0;G
F71B4B4C9C992E1D0850BE0D4CA8E0BD8A2B5CDACBC839B44CBAC84EA312563A;40;49000;0;0;0;G
8C20582A15E95301760D20D9206FD9B206003C6D31CD706E4AA0C53241601E4E;25;739000;1;0;0;A
927647E7156B7D7DB3EC6CE42A152F81ED0029B0F81F38B546A1ABF3A90F7815;220;49000;0;0;0;G
F64FBAD98D4BFE4B86CA8EA476B5CDCA775ABFA787144DB4D661FD88348A792E;74;800000;0;0;1;G
5D2E04DF416EE27B8A7F0DA1403D731093DD3E794575088690D4B182BE7F9399;79;504000;0;0;0;G
287E0D0F9389668E49B03FC009771E62A66F42D8D3627E6210A1F677A69CD002;40;913000;0;0;0;U
5F35D7ECC330F60230E6F005AF0A775142D7BEA1959984AF51A4FB89E8BF359B;139;47000;0;0;1;G
54047872BAB267C44942A258F8FF81D83B9EBF87BB971DAAC24A3EB7526F8DE1;40;107000;0;0;0;G
73C03D3C5567AD445A6D882A1E8A0884885ACDA7D56364593F5E729535472F83;294;226000;1;1;0;G
F183DD02787E1FE9EFCE1C491CE6EB2BAF1C027296A78F4EBA01EBD2577547A6;40;977000;1;1;0;G
906CC33A3948CC2B911A9CF1E6144149F34A1B69F9B95F92DEBEBF1BCDE778F2;50;800000;0;0;4;D
E60950B60B919B8914214E20F2F17AC95EEBF595834B1F3B23B4790FE17C4F1D;107;445000;0;0;0;G
3FDB2F52FCE97CE9B9376CB85B79393B22709F7386433B15C41FB6EEF80F46B5;294;201000;0;0;0;G
2AB57B8AED173AB9DF9F3629CB6BBFDC5533931768BFBBF860DBE59D51FCC96A;40;947000;0;0;0;R
E3A733F2836990AC7142E6BCD50D81901CC144EEB759A1860E544ECFA12B2D20;128;755000;0;0;2;D
D3573CE1B8E07C09E7C4FD44EB50880B35413E948933F6085915DEC99D97C159;50;733000;0;0;0;G
975FD8C1554DB49A4782D7DB824500582C712E3E4B902081924E074CC21FA49B;146;43000;0;0;2;G
F8EAE515C0A7F57C72EE376FAC30B4831F86A55BE089B095610685EB57B58BA5;30;875000;0;0;0;U
75AB129D6029719F784D567AC44712C6105FA339DD2E64358907D9C81FD89B06;86;311000;0;0;0;G
9994D9BAAE77409F9C20545B5DCD15593BC5F0224626D1D8086473A2A02F85CA;40;941000;0;0;1;G
413297A686C8BE4DA9DE0D0955D3C0DD38B22EA5A35C1C8AB0010984B0721409;242;178000;1;0;1;G
2D0722410192E343290F5B81F782910D42F313F25B09D931359DC5CE6F4D32E8;906;70000;1;1;0;U
001F36FE97CF43FFF48FFA30F74CC6318458A9192E076E066BDD0CEF7F96BEEC;40;961000;0;0;0;F
780ABD8E5A8E87C0C553DD1953D5366B06EBCB3AC3F1A44BCE3A8A19ADE33915;50;39000;0;0;0;R
A4B9318F0EAA5EA5312D9BF925F6B5ED016AEB033889DA4F30C06C8E484A9EAC;130;43000;0;0;0;G
D8EC62F556D22A3764DD060F2EE19579D2E96777D0A7CDC7C597A4DC0FF5C1A4;50;178000;0;0;0;G
BBAEFD454926FEA72D42301A8B4EE2948BBCE9F334DDBF5D75883BCFD9EB1C1D;790;311000;1;0;2;R
765A04408DDA3FD87BF8BE260FFE288EA3E5F7FAD2B355B07E6FFF77AC919812;126;43000;0;0;0;G
2B8C578CD175D6CCB0F3C949F030FBB554D71E8A86634C0AA764F1D1AC70E000;74;800000;1;1;2;D
163A851B19C348DFDBA940F3051DEF8E4938A59B95A622D4086A1BCBD5601B17;50;977000;0;0;0;U
E5489185EDB451166C2BD83E51FF1B5B897E306EED9FD52FA9678E4E0C5C838E;121;496000;0;0;0;F
8A4247737E0D20BF5F9AF8F407D5EBF62E63174F17DCAE55937BFAE14406B995;500;219000;0;0;1;G
8386A5F01B7905C5D5541CB89919E4E866FACB2FA681D70FECC592378F07C1C7;50;405000;0;0;0;G
73D947BEC896EBA66706F3A25811517C0D10E57F4A63F6B39481B97D5D0EF2B4;890;944000;0;0;0;G
3F1B42B125E3C0948DE973374A37925C35484E3E4DF7CC62B6E05463AE1E43DD;500;301000;0;0;0;G
CF444119C8B8D1F76FCA75CE5FFEC45FF82F509DE9E49886531CC908EE95500E;500;957000;0;0;0;D
D8B3923E2A0590846EE1FA374F59068D16F9A1E2EBFB30D53C05C3557CF50BAD;50;858000;0;0;1;F
35E4447F795AAE1826FE9CBA5956208B2F87014FA2DFFA62DA2850EDCFDB74A0;40;707000;3;3;0;G
00EA5577F1F19211AE05FA5989DD105EACAF9E2FF75D30832C58CB5B1B1BA0BF;87;755000;0;0;0;G
EDF35D2570A9C840F6EE2FAAC9B850DBF6ED99D9F1BAB2FB47587757F87FE4DB;40;377000;0;0;0;G
8E2759802083A040E3E160B19F525072EFBA0F076CCA2ED81D268F20C212ED9B;128;201000;0;0;6;G
BEF731D0CD10FF5F9248646F7F4783C599CB737F8CDA9DCFBE8861DCFE01C634;25;975000;0;0;0;U
36C1C81ACEA2E2CA9D5B56D4D3F22B12888CA7B999DEA04F1917D9878DE0F116;50;182000;0;0;0;G
65849995AE3FA23A2385AB7D769E8F95FD4DA8D44BE42A1C30A160308041BBFE;50;504000;0;0;1;A
11EB92F8ACDD8358484DC9565F801BDA436879F7BA80A178AB6AE6618E7D263F;99;155000;0;0;0;G
14D4FCF1915618C1DA7CDE501F0BC150AA5136E85B3B228819A7A3269922E76A;30;107000;2;2;2;G
000F4E75CB211D0EFC00BA017D502280E4EF9624E4636280F51B54C2C497DA8C;40;311000;0;0;0;G
A5D65FB9CCAA7541EDD65A5BD7E944328C6E76EAB62DAB78833B5A22884AAB4C;158;151000;0;0;0;G
310C2C0CDAC56D4AE34542CC13E33FA8A5F7FF2BCF940DE7383CD3B3E9492BB1;500;178000;0;0;0;G
76384D387B85EF77DBBB6101BEBF5C4F352D3805347D5620022BA5DF601D336C;199;246000;0;0;0;R
6D9C2DFC16157403A7A350CC6E1A9DA90C3DB9DEDC4347E67DF6421140D257D5;84;804000;0;0;0;G
2F7339DCA34B4ADCC503E9C0BB1FA03A26DE8AA0FFC9544AF8DA45BA8E2F74A9;191;621000;0;0;2;D
6664910A377F0D7F53C2B915F22153FF7C804C337965FF1034CBA8BC539E2B36;50;896000;4;4;0;U
C6FC03F364C230CD692A43B8DB49839AADD4B6C32FFE023C4158DD068538BDC7;97;311000;0;0;0;F
DA85A4DE9F122F52EB362607D0C689078C00E06BADF5043A9E73D8133C34FB76;50;178000;0;0;0;G
7F873A7F92496FF2CCC8DF15CEE578CDC93C66EBF176D8528AEA683E3B54F87A;50;964000;0;0;1;U
0ACFD0388C30AE769D105E85C9A947A6CCC21D161B2F1407A15E5D7632B680AA;94;77000;0;0;0;G
226526545F30C391BF2334A2D03093D42E95FD4D691691CF55160494C83F517C;157;964000;0;0;3;U
A06A5561822409F0E54CCA25B86B20EF8207DD169EC5657CD85730436BF88AFB;50;935000;0;0;1;G
8ADA9C4AF16CDED2E4AC8505A136D9874B9C9DB272C776BBC91BD3E3525E157A;164;716000;1;1;0;B
B37BB6ACC10113016ABB2197AB48FF01B247F6B6B44189CCF7683BE59F3288AF;50;110000;0;0;1;F
33E2F49D120E2A101C468043BE26FD7D6AF2FD04937D2D88A4434ECBF4690FD1;50;201000;0;0;1;G
2D4B14033A24CFD0DB139F585CFC5C3B2564D47E972BB7464A828FFF91DBB578;242;900000;0;0;0;G
A8BDE507439630847F897FF3C44EF10DEBEB507B1DB419C407C46926D0E0499C;;;0;0;0;U
